ts,condition,model,run,sample_id,prompt_tokens,completion_tokens,cost_usd
1787950314,decomposed,sonnet5,1,S023,3323,1446,0.021106
1787950319,decomposed,sonnet5,1,S008,,,
1787950324,decomposed,sonnet5,1,S033,3493,282,0.009806
1787950326,decomposed,sonnet5,1,S029,3310,351,0.01013
1787950329,decomposed,sonnet5,1,S028,3308,655,0.013166
1787950330,decomposed,sonnet5,1,S035,3351,167,0.008372
1787950335,decomposed,sonnet5,1,S031,3300,1212,0.01872
1787950337,decomposed,sonnet5,1,S038,3292,494,0.011524
1787950341,decomposed,sonnet5,1,S037,3305,802,0.01463
1787950341,decomposed,sonnet5,1,S041,3366,166,0.008392
1787950346,decomposed,sonnet5,1,S030,3300,428,0.01088
1787950351,decomposed,sonnet5,1,S027,,,
1787950351,decomposed,sonnet5,1,S046,3319,158,0.008218
1787950351,decomposed,sonnet5,1,S039,3505,1209,0.0191
1787950352,decomposed,sonnet5,1,S034,3315,553,0.01216
1787950354,decomposed,sonnet5,1,S050,3308,399,0.010606
1787950359,decomposed,sonnet5,1,S052,3299,395,0.010548
1787950360,decomposed,sonnet5,1,S051,3318,372,0.010356
1787950362,decomposed,sonnet5,1,S047,3339,1562,0.022298
1787950363,decomposed,sonnet5,1,S054,3334,709,0.013758
1787950383,decomposed,sonnet5,1,S063,3376,171,0.008462
1787950388,decomposed,sonnet5,1,S055,3452,162,0.008524
1787950391,decomposed,sonnet5,1,S057,,,
1787950393,decomposed,sonnet5,1,S064,3334,581,0.012478
1787950397,decomposed,sonnet5,1,S058,3300,413,0.01073
1787950400,decomposed,sonnet5,1,S062,3326,395,0.010602
1787950401,decomposed,sonnet5,1,S071,3418,165,0.008486
1787950401,decomposed,sonnet5,1,S066,3352,878,0.015484
1787950404,decomposed,sonnet5,1,S072,3403,185,0.008656
1787950406,decomposed,sonnet5,1,S070,3394,447,0.011258
1787950406,decomposed,sonnet5,1,S060,3373,1129,0.018036
1787950406,decomposed,sonnet5,1,S067,3409,913,0.015948
1787950407,decomposed,sonnet5,1,S075,3388,309,0.009866
1787950408,decomposed,sonnet5,1,S073,3411,379,0.010612
1787950410,decomposed,sonnet5,1,S078,3359,175,0.008468
1787950410,decomposed,sonnet5,1,S080,3441,190,0.008782
1787950413,decomposed,sonnet5,1,S086,3428,213,0.008986
1787950414,decomposed,sonnet5,1,S082,3416,429,0.011122
1787950418,decomposed,sonnet5,1,S077,3527,854,0.015594
1787950426,decomposed,sonnet5,1,S085,3457,1185,0.018764
1787950445,decomposed,sonnet5,1,S087,3449,185,0.008748
1787950449,decomposed,sonnet5,1,S094,3424,389,0.010738
1787950452,decomposed,sonnet5,1,S090,3365,378,0.01051
1787950453,decomposed,sonnet5,1,S091,,,
1787950454,decomposed,sonnet5,1,S088,3536,1033,0.017402
1787950455,decomposed,sonnet5,1,S095,3401,667,0.013472
1787950456,decomposed,sonnet5,1,S097,3393,156,0.008346
1787950457,decomposed,sonnet5,1,S092,3646,525,0.012542
1787950458,decomposed,sonnet5,1,S098,3554,201,0.009118
1787950459,decomposed,sonnet5,1,S101,3533,175,0.008816
1787950462,decomposed,sonnet5,1,S096,3459,880,0.015718
1787950466,decomposed,sonnet5,1,S105,3484,399,0.010958
1787950468,decomposed,sonnet5,1,S099,3475,925,0.0162
1787950468,decomposed,sonnet5,1,S102,3438,229,0.009166
1787950474,decomposed,sonnet5,1,S103,3510,1308,0.0201
1787950475,decomposed,sonnet5,1,S104,3507,1342,0.020434
1787950475,decomposed,sonnet5,1,S107,3506,628,0.013292
1787950477,decomposed,sonnet5,1,S106,3448,944,0.016336
1787950482,decomposed,sonnet5,1,S108,3455,905,0.01596
1787950512,decomposed,sonnet5,1,S110,3434,826,0.015128
1787950517,decomposed,sonnet5,1,S119,3452,170,0.008604
1787950517,decomposed,sonnet5,1,S115,3451,810,0.015002
1787950518,decomposed,sonnet5,1,S114,3758,839,0.015906
1787950520,decomposed,sonnet5,1,S113,3524,919,0.016238
1787950521,decomposed,sonnet5,1,S121,3468,198,0.008916
1787950521,decomposed,sonnet5,1,S122,3475,196,0.00891
1787950525,decomposed,sonnet5,1,S118,3490,1233,0.01931
1787950529,decomposed,sonnet5,1,S128,3529,190,0.008958
1787950530,decomposed,sonnet5,1,S126,3378,405,0.010806
1787950534,decomposed,sonnet5,1,S127,3428,588,0.012736
1787950535,decomposed,sonnet5,1,S124,3424,1190,0.018748
1787950537,decomposed,sonnet5,1,S120,3509,1617,0.023188
1787950537,decomposed,sonnet5,1,S125,3471,1135,0.018292
1787950541,decomposed,sonnet5,1,S129,3438,217,0.009046
1787950541,decomposed,sonnet5,1,S135,3549,182,0.008918
1787950546,decomposed,sonnet5,1,S131,3580,1144,0.0186
1787950550,decomposed,sonnet5,1,S134,3517,899,0.016024
1787950567,decomposed,sonnet5,1,S140,3465,207,0.009
1787950574,decomposed,sonnet5,1,S133,,,
1787950574,decomposed,sonnet5,1,S141,3532,481,0.011874
1787950575,decomposed,sonnet5,1,S142,3398,442,0.011216
1787950578,decomposed,sonnet5,1,S136,3506,609,0.013102
1787950578,decomposed,sonnet5,1,S145,3548,158,0.008676
1787950580,decomposed,sonnet5,1,S138,3426,474,0.011592
1787950580,decomposed,sonnet5,1,S139,3457,480,0.011714
1787950582,decomposed,sonnet5,1,S148,3554,177,0.008878
1787950584,decomposed,sonnet5,1,S143,3493,769,0.014676
1787950584,decomposed,sonnet5,1,S146,3461,520,0.012122
1787950586,decomposed,sonnet5,1,S150,3389,368,0.010458
1787950587,decomposed,sonnet5,1,S149,3500,602,0.01302
1787950588,decomposed,gemini37f,1,S005,2120,912,0.00501
1787950588,decomposed,gemini37f,1,S008,2119,266,0.00258675
1787950589,decomposed,gemini37f,1,S009,2158,333,0.00286725
1787950592,decomposed,gemini37f,1,S010,2148,480,0.003411
1787950593,decomposed,gemini37f,1,S011,2156,711,0.00428325
1787950594,decomposed,gemini37f,1,S007,2120,1018,0.0054075
1787950594,decomposed,gemini37f,1,S006,2141,1266,0.00635325
1787950596,decomposed,gemini37f,1,S016,2157,283,0.002679
1787950596,decomposed,gemini37f,1,S014,2123,445,0.003261
1787950597,decomposed,gemini37f,1,S015,2171,464,0.00336825
1787950600,decomposed,gemini37f,1,S020,2129,483,0.003408
1787950601,decomposed,gemini37f,1,S018,2139,386,0.00305175
1787950602,decomposed,gemini37f,1,S022,2154,650,0.004053
1787950603,decomposed,gemini37f,1,S021,2196,450,0.0033345
1787950604,decomposed,gemini37f,1,S013,2214,1805,0.00842925
1787950604,decomposed,gemini37f,1,S023,2155,811,0.0046575
1787950605,decomposed,gemini37f,1,S026,2131,310,0.00276075
1787950606,decomposed,gemini37f,1,S027,2140,385,0.00304875
1787950608,decomposed,gemini37f,1,S028,2142,440,0.0032565
1787950609,decomposed,gemini37f,1,S025,2134,793,0.00457425
1787950623,decomposed,gemini37f,1,S030,2140,294,0.0027075
1787950623,decomposed,gemini37f,1,S029,2149,348,0.00291675
1787950626,decomposed,gemini37f,1,S037,2146,302,0.002742
1787950627,decomposed,gemini37f,1,S031,2145,816,0.00466875
1787950627,decomposed,gemini37f,1,S033,2240,603,0.00394125
1787950628,decomposed,gemini37f,1,S034,2156,373,0.00301575
1787950628,decomposed,gemini37f,1,S035,2171,336,0.00288825
1787950629,decomposed,gemini37f,1,S038,2141,469,0.0033645
1787950630,decomposed,gemini37f,1,S039,2242,363,0.00304275
1787950631,decomposed,gemini37f,1,S041,2166,307,0.00277575
1787950633,decomposed,gemini37f,1,S046,2151,517,0.003552
1787950633,decomposed,gemini37f,1,S050,2144,494,0.0034605
1787950634,decomposed,gemini37f,1,S051,2154,379,0.00303675
1787950634,decomposed,gemini37f,1,S047,2178,479,0.00342975
1787950636,decomposed,gemini37f,1,S055,2212,322,0.0028665
1787950636,decomposed,gemini37f,1,S054,2157,356,0.00295275
1787950636,decomposed,gemini37f,1,S057,2151,324,0.00282825
1787950638,decomposed,gemini37f,1,S058,2145,439,0.003255
1787950639,decomposed,gemini37f,1,S060,2182,404,0.0031515
1787950641,decomposed,gemini37f,1,S052,2141,381,0.0030345
1787950687,decomposed,gemini37f,1,S062,,,
1787950687,decomposed,gemini37f,1,S063,,,
1787950687,decomposed,gemini37f,1,S064,,,
1787950689,decomposed,gemini37f,1,S066,,,
1787950690,decomposed,gemini37f,1,S067,,,
1787950690,decomposed,gemini37f,1,S071,2205,265,0.0026475
1787950691,decomposed,gemini37f,1,S070,,,
1787950693,decomposed,gemini37f,1,S075,2202,334,0.002904
1787950693,decomposed,gemini37f,1,S072,2190,641,0.00404625
1787950694,decomposed,gemini37f,1,S078,2196,329,0.00288075
1787950695,decomposed,gemini37f,1,S077,2262,465,0.00344025
1787950695,decomposed,gemini37f,1,S080,2215,429,0.00327
1787950696,decomposed,gemini37f,1,S073,2213,363,0.003021
1787950697,decomposed,gemini37f,1,S082,2202,393,0.00312525
1787950697,decomposed,gemini37f,1,S085,2226,362,0.003027
1787950699,decomposed,gemini37f,1,S088,2245,393,0.0031575
1787950700,decomposed,gemini37f,1,S090,2179,368,0.00301425
1787950700,decomposed,gemini37f,1,S087,2241,344,0.00297075
1787950702,decomposed,gemini37f,1,S092,2332,377,0.00316275
1787950702,decomposed,gemini37f,1,S094,2219,241,0.002568
1787950702,decomposed,gemini37f,1,S091,2229,400,0.00317175
1787950703,decomposed,gemini37f,1,S086,2223,577,0.003831
1787950705,decomposed,gemini37f,1,S095,2210,497,0.00352125
1787950705,decomposed,gemini37f,1,S096,2214,353,0.00298425
1787950707,decomposed,gemini37f,1,S097,2200,398,0.0031425
1787950707,decomposed,gemini37f,1,S098,2275,417,0.00327
1787950753,decomposed,gemini37f,1,S099,,,
1787950754,decomposed,gemini37f,1,S101,,,
1787950756,decomposed,gemini37f,1,S102,,,
1787950756,decomposed,gemini37f,1,S103,,,
1787950758,decomposed,gemini37f,1,S104,,,
1787950758,decomposed,gemini37f,1,S105,,,
1787950759,decomposed,gemini37f,1,S107,2237,457,0.0033915
1787950759,decomposed,gemini37f,1,S106,2218,553,0.00373725
1787950760,decomposed,gemini37f,1,S108,2217,266,0.00266025
1787950762,decomposed,gemini37f,1,S114,2354,392,0.0032355
1787950763,decomposed,gemini37f,1,S119,2215,305,0.002805
1787950764,decomposed,gemini37f,1,S115,2210,402,0.003165
1787950764,decomposed,gemini37f,1,S118,2243,498,0.00354975
1787950766,decomposed,gemini37f,1,S113,2254,1130,0.005928
1787950767,decomposed,gemini37f,1,S121,2226,334,0.002922
1787950768,decomposed,gemini37f,1,S110,2214,812,0.0047055
1787950768,decomposed,gemini37f,1,S122,2247,346,0.00298275
1787950771,decomposed,gemini37f,1,S125,2215,372,0.00305625
1787950772,decomposed,gemini37f,1,S126,2181,374,0.00303825
1787950772,decomposed,gemini37f,1,S120,2246,939,0.00520575
1787950773,decomposed,gemini37f,1,S124,2197,652,0.00409275
1787950775,decomposed,gemini37f,1,S128,2273,389,0.0031635
1787950776,decomposed,gemini37f,1,S129,2220,342,0.0029475
1787950778,decomposed,gemini37f,1,S131,2275,731,0.0044475
1787950780,decomposed,gemini37f,1,S133,2223,368,0.00304725
1787950785,decomposed,gemini37f,1,S127,2200,1081,0.00570375
1787950806,decomposed,gemini37f,1,S140,2230,281,0.00272625
1787950810,decomposed,gemini37f,1,S135,2259,367,0.0030705
1787950812,decomposed,gemini37f,1,S136,2247,336,0.00294525
1787950813,decomposed,gemini37f,1,S141,2268,483,0.00351225
1787950813,decomposed,gemini37f,1,S134,2238,484,0.0034935
1787950813,decomposed,gemini37f,1,S138,2218,386,0.003111
1787950815,decomposed,gemini37f,1,S139,2231,414,0.00322575
1787950815,decomposed,gemini37f,1,S145,2256,265,0.00268575
1787950816,decomposed,gemini37f,1,S142,2201,365,0.0030195
1787950816,decomposed,gemini37f,1,S148,2269,271,0.002718
1787950818,decomposed,gemini37f,1,S143,2229,590,0.00388425
1787950818,decomposed,gemini37f,1,S146,2228,535,0.00367725
1787950819,decomposed,gemini37f,1,S150,2188,310,0.0028035
1787950819,decomposed,gemini37f,1,S149,2243,330,0.00291975
1787950827,decomposed,kimi3,1,S009,2199,338,0.00705801
1787950835,decomposed,kimi3,1,S006,2176,552,0.014808
1787950836,decomposed,kimi3,1,S008,2156,484,0.0095808
1787950847,decomposed,kimi3,1,S010,2223,579,0.0133068
1787950853,decomposed,kimi3,1,S011,2190,663,0.0109854
1787950861,decomposed,kimi3,1,S014,2157,340,0.01099245
1787950861,decomposed,kimi3,1,S005,2148,1585,0.03475185
1787950876,decomposed,kimi3,1,S015,2202,1088,0.02000586
1787950877,decomposed,kimi3,1,S013,2288,1017,0.022119
1787950891,decomposed,kimi3,1,S020,2165,1246,0.02260371
1787950894,decomposed,kimi3,1,S016,2229,683,0.016932
1787950897,decomposed,kimi3,1,S018,2207,656,0.016461
1787950917,decomposed,kimi3,1,S021,2239,1140,0.0182874
1787950918,decomposed,kimi3,1,S022,2188,1686,0.03027306
1787950929,decomposed,kimi3,1,S027,2172,355,0.0063114
1787950935,decomposed,kimi3,1,S026,2195,793,0.0129504
1787950951,decomposed,kimi3,1,S029,2183,420,0.00826671
1787950954,decomposed,kimi3,1,S030,2177,359,0.00738036
1787950976,decomposed,kimi3,1,S025,2165,2320,0.0357654
1787950995,decomposed,kimi3,1,S007,2187,2830,0.049011
1787950998,decomposed,kimi3,1,S033,2273,699,0.01249896
1787950999,decomposed,kimi3,1,S023,2190,1839,0.02850741
1787951004,decomposed,kimi3,1,S028,2175,1275,0.02042766
1787951007,decomposed,kimi3,1,S034,2187,447,0.00866286
1787951008,decomposed,kimi3,1,S037,2182,169,0.00468711
1787951026,decomposed,kimi3,1,S035,2205,859,0.0139704
1787951038,decomposed,kimi3,1,S041,2202,884,0.0143364
1787951038,decomposed,kimi3,1,S038,2177,1141,0.0181164
1787951043,decomposed,kimi3,1,S046,2187,1019,0.0163164
1787951049,decomposed,kimi3,1,S050,2177,460,0.00908661
1787951050,decomposed,kimi3,1,S031,2214,1958,0.0304824
1787951053,decomposed,kimi3,1,S039,2275,1403,0.0223404
1787951057,decomposed,kimi3,1,S047,2207,898,0.0221001
1787951073,decomposed,kimi3,1,S055,2253,269,0.00631446
1787951073,decomposed,kimi3,1,S052,2175,408,0.00807291
1787951074,decomposed,kimi3,1,S051,2184,1056,0.0168624
1787951083,decomposed,kimi3,1,S054,2190,1031,0.0165054
1787951092,decomposed,kimi3,1,S062,2220,311,0.0057954
1787951104,decomposed,kimi3,1,S058,2181,1362,0.0214434
1787951115,decomposed,kimi3,1,S063,2241,671,0.01200876
1787951117,decomposed,kimi3,1,S057,2217,1440,0.0227214
1787951124,decomposed,kimi3,1,S064,2231,913,0.0148584
1787951136,decomposed,kimi3,1,S071,2238,314,0.0058944
1787951146,decomposed,kimi3,1,S067,2264,912,0.01301152
1787951150,decomposed,kimi3,1,S070,2224,357,0.00748581
1787951169,decomposed,kimi3,1,S060,2254,1304,0.0207924
1787951192,decomposed,kimi3,1,S072,2229,1973,0.0307524
1787951202,decomposed,kimi3,1,S075,2232,743,0.01300911
1787951203,decomposed,kimi3,1,S077,2303,1541,0.0244944
1787951204,decomposed,kimi3,1,S073,2241,836,0.01829985
1787951219,decomposed,kimi3,1,S078,2223,1364,0.0215994
1787951223,decomposed,kimi3,1,S082,2231,871,0.01636266
1787951224,decomposed,kimi3,1,S066,2206,1736,0.02708526
1787951231,decomposed,kimi3,1,S086,2249,383,0.00792756
1787951251,decomposed,kimi3,1,S080,2301,1093,0.0177684
1787951275,decomposed,kimi3,1,S090,2215,1352,0.0213954
1787951283,decomposed,kimi3,1,S092,2376,539,0.01051251
1787951291,decomposed,kimi3,1,S087,2311,1756,0.0277434
1787951311,decomposed,kimi3,1,S094,2290,809,0.0134754
1787951311,decomposed,kimi3,1,S095,2244,801,0.0132174
1787951319,decomposed,kimi3,1,S098,2313,337,0.00743406
1787951336,decomposed,kimi3,1,S091,2259,3004,0.0463074
1787951337,decomposed,kimi3,1,S099,2275,517,0.016038
1787951348,decomposed,kimi3,1,S097,2226,1006,0.0162384
1787951349,decomposed,kimi3,1,S085,2254,2218,0.03409056
1787951350,decomposed,kimi3,1,S088,2284,1251,0.02433615
1787951370,decomposed,kimi3,1,S101,2306,517,0.00999951
1787951381,decomposed,kimi3,1,S103,2282,1025,0.0166914
1787951398,decomposed,kimi3,1,S104,2281,840,0.01453101
1787951400,decomposed,kimi3,1,S105,2270,794,0.01384416
1787951410,decomposed,kimi3,1,S107,2279,846,0.0139974
1787951437,decomposed,kimi3,1,S106,2259,1985,0.0310224
1787951438,decomposed,kimi3,1,S096,2287,778,0.0130014
1787951445,decomposed,kimi3,1,S110,2251,1355,0.0215484
1787951449,decomposed,kimi3,1,S102,2272,2090,0.0326364
1787951485,decomposed,kimi3,1,S113,2327,1529,0.0243864
1787951486,decomposed,kimi3,1,S115,2243,1377,0.0218544
1787951488,decomposed,kimi3,1,S118,2305,1106,0.0179754
1787951498,decomposed,kimi3,1,S108,2254,1294,0.02092356
1787951501,decomposed,kimi3,1,S119,2250,1454,0.0230304
1787951507,decomposed,kimi3,1,S120,2286,1755,0.02820555
1787951525,decomposed,kimi3,1,S126,2259,432,0.0077274
1787951535,decomposed,kimi3,1,S122,2279,2090,0.03755601
1787951563,decomposed,kimi3,1,S114,2394,3703,0.0571974
1787951580,decomposed,kimi3,1,S121,2299,2670,0.0414174
1787951585,decomposed,kimi3,1,S128,2313,1581,0.0251244
1787951590,decomposed,kimi3,1,S125,2254,3713,0.06546651
1787951601,decomposed,kimi3,1,S133,2256,713,0.01372341
1787951601,decomposed,kimi3,1,S127,2244,1070,0.0216429
1787951605,decomposed,kimi3,1,S124,2234,3250,0.0499224
1787951619,decomposed,kimi3,1,S138,2281,359,0.0066984
1787951620,decomposed,kimi3,1,S136,2293,570,0.0098994
1787951623,decomposed,kimi3,1,S129,2256,1853,0.0290334
1787951630,decomposed,kimi3,1,S131,2307,1741,0.03163236
1787951636,decomposed,kimi3,1,S140,2301,374,0.0069834
1787951648,decomposed,kimi3,1,S142,2231,490,0.0085134
1787951652,decomposed,kimi3,1,S141,2341,730,0.0124434
1787951658,decomposed,kimi3,1,S139,2263,604,0.01111671
1787951661,decomposed,kimi3,1,S134,2317,1760,0.0278214
1787951665,decomposed,kimi3,1,S146,2298,347,0.0065694
1787951672,decomposed,kimi3,1,S145,2290,727,0.0122454
1787951680,decomposed,kimi3,1,S150,2257,298,0.0057114
1787951696,decomposed,kimi3,1,S149,2284,1058,0.0171924
1787951699,decomposed,kimi3,1,S135,2300,3031,0.0468354
1787951726,decomposed,qwen38max,1,S008,2154,1107,0.01095
1787951728,decomposed,kimi3,1,S143,2303,2170,0.02946692
1787951728,decomposed,qwen38max,1,S006,2175,1784,0.015054
1787951733,decomposed,kimi3,1,S148,2316,2364,0.0368784
1787951743,decomposed,qwen38max,1,S005,2153,2649,0.0202
1787951755,decomposed,qwen38max,1,S014,2158,500,0.007316
1787951777,decomposed,qwen38max,1,S011,2190,1947,0.016062
1787951795,decomposed,qwen38max,1,S013,2253,2519,0.01962
1787951801,decomposed,qwen38max,1,S015,2206,1580,0.013892
1787951807,decomposed,qwen38max,1,S016,2194,1043,0.010646
1787951843,decomposed,qwen38max,1,S018,2170,1711,0.014606
1787951860,decomposed,qwen38max,1,S021,2231,2092,0.017014
1787951872,decomposed,qwen38max,1,S007,2155,2493,0.015684
1787951875,decomposed,qwen38max,1,S009,2197,1472,0.009642
1787951880,decomposed,qwen38max,1,S020,2166,2997,0.022314
1787951905,decomposed,qwen38max,1,S026,2162,1123,0.011062
1787951916,decomposed,qwen38max,1,S025,2166,1540,0.013572
1787951919,decomposed,qwen38max,1,S027,2175,1462,0.013122
1787951935,decomposed,qwen38max,1,S022,2187,3307,0.024216
1787951940,decomposed,qwen38max,1,S028,2179,1148,0.011246
1787951945,decomposed,qwen38max,1,S029,2182,995,0.010334
1787951954,decomposed,qwen38max,1,S030,2175,1305,0.01218
1787951986,decomposed,qwen38max,1,S034,2186,1461,0.013138
1787951990,decomposed,qwen38max,1,S035,2205,1425,0.01296
1787952004,decomposed,qwen38max,1,S031,2179,2657,0.0203
1787952015,decomposed,qwen38max,1,S010,2188,2874,0.018036
1787952029,decomposed,qwen38max,1,S037,2181,1501,0.013368
1787952059,decomposed,qwen38max,1,S041,2200,886,0.009716
1787952067,decomposed,qwen38max,1,S023,2191,3597,0.02238
1787952109,decomposed,qwen38max,1,S033,2280,2377,0.015238
1787952110,decomposed,qwen38max,1,S050,2177,1683,0.014452
1787952135,decomposed,qwen38max,1,S051,2185,1071,0.010796
1787952176,decomposed,qwen38max,1,S054,2191,1494,0.013346
1787952186,decomposed,qwen38max,1,S052,2178,2941,0.022002
1787952205,decomposed,qwen38max,1,S046,2186,2233,0.014186
1787952207,decomposed,qwen38max,1,S055,2253,1222,0.011838
1787952210,decomposed,qwen38max,1,S039,2281,3424,0.021522
1787952237,decomposed,qwen38max,1,S062,2184,1006,0.010404
1787952238,decomposed,qwen38max,1,S058,2179,1181,0.011444
1787952239,decomposed,qwen38max,1,S057,2183,2069,0.01678
1787952256,decomposed,qwen38max,1,S060,2222,1932,0.016036
1787952279,decomposed,qwen38max,1,S064,2195,1400,0.01279
1787952297,decomposed,qwen38max,1,S063,2239,2328,0.018446
1787952301,decomposed,qwen38max,1,S038,2174,3291,0.02051
1787952313,decomposed,qwen38max,1,S070,2222,1268,0.012052
1787952316,decomposed,qwen38max,1,S066,2207,2943,0.022072
